date,close,high,low,volume
2022-05-16,3073.75,3102.58,3063.4,338108480.0
2022-05-17,3093.7,3093.7,3057.64,330356544.0
2022-05-18,3085.98,3105.84,3071.31,315037920.0
2022-05-19,3096.96,3096.96,3042.67,336600736.0
2022-05-20,3146.57,3146.57,3107.09,372336640.0
2022-05-23,3146.86,3150.51,3127.9,353376320.0
2022-05-24,3070.93,3153.13,3070.93,416312160.0
2022-05-25,3107.46,3107.63,3069.95,342259232.0
2022-05-26,3123.11,3133.28,3079.48,370305504.0
2022-05-27,3130.24,3151.05,3112.54,359463872.0
2022-05-30,3149.06,3150.89,3123.15,349362272.0
2022-05-31,3186.43,3188.6,3142.0,374523264.0
2022-06-01,3182.16,3190.61,3160.04,365664448.0
2022-06-02,3195.46,3197.28,3163.76,361770624.0
2022-06-06,3236.37,3237.07,3181.65,422027840.0
2022-06-07,3241.76,3253.09,3222.64,402203232.0
2022-06-08,3263.79,3266.63,3216.01,434183264.0
2022-06-09,3238.95,3270.56,3223.48,422728384.0
2022-06-10,3284.83,3286.62,3210.81,439865728.0
2022-06-13,3255.55,3272.99,3229.31,438578304.0
2022-06-14,3288.91,3289.13,3195.82,450388192.0
2022-06-15,3305.41,3358.55,3288.85,550584128.0
2022-06-16,3285.38,3319.69,3277.53,433220864.0
2022-06-17,3316.79,3323.28,3262.89,395300704.0
2022-06-20,3315.43,3333.9,3292.93,413460416.0
2022-06-21,3306.72,3329.39,3279.83,394456896.0
2022-06-22,3267.2,3311.02,3266.54,375529792.0
2022-06-23,3320.15,3320.15,3262.29,400614208.0
2022-06-24,3349.75,3356.71,3322.95,390819744.0
2022-06-27,3379.19,3393.31,3364.0,414117728.0
2022-06-28,3409.21,3412.1,3358.87,412056512.0
2022-06-29,3361.52,3414.65,3358.47,440573568.0
2022-06-30,3398.62,3417.01,3358.93,381243168.0
2022-07-01,3387.64,3404.05,3378.36,350489312.0
2022-07-04,3405.43,3405.62,3364.09,357737920.0
2022-07-05,3404.03,3424.84,3372.06,411699680.0
2022-07-06,3355.35,3391.03,3333.1,384630048.0
2022-07-07,3364.4,3375.86,3332.31,334400192.0
2022-07-08,3356.08,3386.31,3354.12,322921088.0
2022-07-11,3313.58,3341.1,3297.01,342669184.0
2022-07-12,3281.47,3319.25,3277.08,334600544.0
2022-07-13,3284.29,3297.02,3266.48,331845664.0
2022-07-14,3281.74,3299.25,3261.49,355926432.0
2022-07-15,3228.06,3288.92,3228.06,380156384.0
2022-07-18,3278.1,3278.47,3226.23,348346016.0
2022-07-19,3279.43,3283.93,3256.02,315651904.0
2022-07-20,3304.72,3308.35,3287.74,301515136.0
2022-07-21,3272.0,3300.53,3272.0,332358720.0
2022-07-22,3269.97,3293.64,3246.73,300690080.0
2022-07-25,3250.39,3273.18,3243.03,271245760.0
2022-07-26,3277.44,3282.41,3246.04,259468672.0
2022-07-27,3275.76,3282.57,3265.73,249131488.0
2022-07-28,3282.58,3305.71,3277.11,288055040.0
2022-07-29,3253.24,3294.8,3246.37,307331040.0
2022-08-01,3259.96,3264.3,3225.55,292204800.0
2022-08-02,3186.27,3231.26,3155.19,394176160.0
2022-08-03,3163.67,3217.55,3159.46,324885664.0
2022-08-04,3189.04,3191.0,3155.7,260898944.0
2022-08-05,3227.03,3228.89,3184.45,274683744.0
2022-08-08,3236.93,3237.97,3214.08,254268048.0
2022-08-09,3247.43,3248.77,3227.54,259605472.0
2022-08-10,3230.02,3253.17,3217.81,257583584.0
2022-08-11,3281.67,3281.67,3237.9,300605376.0
2022-08-12,3276.89,3288.22,3272.84,299932928.0
2022-08-15,3276.09,3286.89,3261.82,287106784.0
2022-08-16,3277.88,3295.02,3271.57,303592288.0
2022-08-17,3292.53,3296.0,3263.35,326124768.0
2022-08-18,3277.54,3289.14,3270.56,301694784.0
2022-08-19,3258.08,3286.49,3258.06,333535456.0
2022-08-22,3277.79,3278.17,3247.19,314537856.0
2022-08-23,3276.22,3284.6,3262.63,316566368.0
2022-08-24,3215.2,3281.88,3212.39,366140576.0
2022-08-25,3246.25,3248.35,3199.12,336196160.0
2022-08-26,3236.22,3266.27,3232.28,309927552.0
2022-08-29,3240.73,3240.73,3199.0,297015104.0
2022-08-30,3227.22,3243.75,3212.63,294318912.0
2022-08-31,3202.14,3232.02,3184.39,344408832.0
2022-09-01,3184.98,3214.56,3181.63,274660544.0
2022-09-02,3186.48,3198.28,3173.79,250456912.0
2022-09-05,3199.91,3199.91,3172.04,280675648.0
2022-09-06,3243.45,3244.64,3203.82,318869696.0
2022-09-07,3246.29,3253.77,3227.82,301014464.0
2022-09-08,3235.59,3253.7,3233.8,281680352.0
2022-09-09,3262.05,3266.2,3236.51,283827680.0
2022-09-13,3263.8,3278.17,3259.66,276189824.0
2022-09-14,3237.54,3250.8,3221.96,255193360.0
2022-09-15,3199.92,3254.18,3174.39,325206112.0
2022-09-16,3126.4,3191.83,3126.4,316475904.0
2022-09-19,3115.6,3135.56,3101.22,249113664.0
2022-09-20,3122.41,3140.03,3114.04,219942528.0
2022-09-21,3117.18,3129.82,3091.3,232972496.0
2022-09-22,3108.91,3125.68,3092.82,221140688.0
2022-09-23,3088.37,3124.66,3072.24,243057712.0
2022-09-26,3051.23,3102.65,3048.51,262698624.0
2022-09-27,3093.86,3094.04,3048.37,232735296.0
2022-09-28,3045.07,3089.1,3044.86,230098656.0
2022-09-29,3041.2,3076.76,3026.08,230030416.0
2022-09-30,3024.39,3054.61,3021.93,204115328.0
2022-10-10,2974.15,3029.45,2968.28,243404832.0
2022-10-11,2979.79,2986.91,2953.5,208635952.0
2022-10-12,3025.51,3025.51,2934.09,248013552.0
2022-10-13,3016.36,3036.25,3004.5,249683280.0
2022-10-14,3071.99,3084.27,3035.03,277304064.0
2022-10-17,3084.94,3087.19,3052.71,262608624.0
2022-10-18,3080.96,3099.92,3074.22,245634752.0
2022-10-19,3044.38,3081.39,3044.38,230895312.0
2022-10-20,3035.05,3070.26,3013.69,244736144.0
2022-10-21,3038.93,3055.42,3026.96,245254128.0
2022-10-24,2977.56,3064.42,2965.17,298085344.0
2022-10-25,2976.28,3001.72,2944.26,255554160.0
2022-10-26,2999.5,3028.35,2977.56,268689504.0
2022-10-27,2982.9,3017.26,2981.69,265608256.0
2022-10-28,2915.93,2974.24,2908.98,292531296.0
2022-10-31,2893.48,2926.02,2885.09,301994208.0
2022-11-01,2969.2,2969.2,2896.76,319809568.0
2022-11-02,3003.37,3019.05,2954.95,325078240.0
2022-11-03,2997.81,3003.72,2977.72,259348560.0
2022-11-04,3070.8,3081.59,2997.0,329806752.0
2022-11-07,3077.82,3088.19,3054.46,320567104.0
2022-11-08,3064.49,3078.28,3047.46,256522000.0
2022-11-09,3048.17,3073.92,3046.19,235637328.0
2022-11-10,3036.13,3047.98,3022.85,270371808.0
2022-11-11,3087.29,3117.74,3070.3,409604544.0
2022-11-14,3083.4,3121.41,3075.22,361788224.0
2022-11-15,3134.08,3135.59,3074.5,331470592.0
2022-11-16,3119.98,3145.75,3115.35,303429856.0
2022-11-17,3115.43,3115.44,3087.17,287028416.0
2022-11-18,3097.24,3126.71,3096.89,299954272.0
2022-11-21,3085.04,3085.24,3056.17,256045552.0
2022-11-22,3088.94,3118.12,3076.32,327565920.0
2022-11-23,3096.91,3108.24,3075.32,326155456.0
2022-11-24,3089.31,3113.24,3084.86,267482928.0
2022-11-25,3101.69,3111.42,3077.97,311431968.0
2022-11-28,3078.55,3080.18,3034.7,305811296.0
2022-11-29,3149.75,3152.0,3096.11,391449760.0
2022-11-30,3151.34,3158.57,3137.37,372718336.0
2022-12-01,3165.47,3198.41,3164.53,387013056.0
2022-12-02,3156.14,3170.9,3149.84,307812480.0
2022-12-05,3211.81,3213.44,3177.06,447398432.0
2022-12-06,3212.53,3224.82,3195.08,373590304.0
2022-12-07,3199.62,3226.08,3188.67,354113088.0
2022-12-08,3197.35,3206.72,3187.26,320969280.0
2022-12-09,3206.95,3212.11,3182.91,373343200.0
2022-12-12,3179.04,3196.72,3176.58,333381792.0
2022-12-13,3176.33,3187.2,3171.48,285821184.0
2022-12-14,3176.53,3189.84,3168.59,265623568.0
2022-12-15,3168.65,3179.1,3158.45,243023328.0
2022-12-16,3167.86,3175.35,3151.61,259771792.0
2022-12-19,3107.12,3170.26,3096.1,278513536.0
2022-12-20,3073.77,3100.75,3061.51,218836768.0
2022-12-21,3068.41,3085.8,3060.55,189067920.0
2022-12-22,3054.43,3096.24,3044.6,223639536.0
2022-12-23,3045.87,3061.87,3031.54,192020304.0
2022-12-26,3065.56,3071.84,3047.35,206503888.0
2022-12-27,3095.57,3098.08,3074.31,222218320.0
2022-12-28,3087.4,3098.65,3079.43,224554144.0
2022-12-29,3073.7,3086.0,3064.46,215570672.0
2022-12-30,3089.26,3096.31,3082.2,217545344.0
2023-01-03,3116.51,3119.86,3073.05,281370368.0
2023-01-04,3123.52,3129.09,3109.45,273313632.0
2023-01-05,3155.22,3159.43,3130.23,257003024.0
2023-01-06,3157.64,3170.74,3151.84,257380256.0
2023-01-09,3176.08,3183.58,3165.43,258115216.0
2023-01-10,3169.51,3178.16,3165.14,232984176.0
2023-01-11,3161.84,3184.76,3160.89,237742864.0
2023-01-12,3163.45,3171.59,3153.4,216671312.0
2023-01-13,3195.31,3195.31,3167.51,220226896.0
2023-01-16,3227.59,3251.37,3197.32,306749536.0
2023-01-17,3224.24,3231.26,3211.76,226592224.0
2023-01-18,3224.41,3234.82,3220.37,212109728.0
2023-01-19,3240.28,3240.28,3210.38,226465024.0
2023-01-20,3264.81,3267.06,3247.2,273219168.0
2023-01-30,3269.32,3310.49,3266.76,353325824.0
2023-01-31,3255.67,3277.25,3252.01,300162944.0
2023-02-01,3284.92,3284.92,3245.41,339509408.0
2023-02-02,3285.67,3295.76,3272.41,333413120.0
2023-02-03,3263.41,3275.66,3235.35,293342816.0
2023-02-06,3238.7,3250.35,3226.21,267053104.0
2023-02-07,3248.09,3250.03,3233.83,250946448.0
2023-02-08,3232.11,3257.11,3230.44,234530480.0
2023-02-09,3270.38,3270.38,3225.77,254754528.0
2023-02-10,3260.67,3269.99,3247.23,260626928.0
2023-02-13,3284.16,3285.09,3252.63,297213184.0
2023-02-14,3293.28,3293.73,3279.19,270974176.0
2023-02-15,3280.49,3296.2,3274.55,269939136.0
2023-02-16,3249.03,3308.83,3231.34,380863552.0
2023-02-17,3224.02,3262.47,3223.26,278451232.0
2023-02-20,3290.34,3291.04,3225.84,325007744.0
2023-02-21,3306.52,3308.79,3282.44,324409440.0
2023-02-22,3291.15,3307.03,3286.72,255403984.0
2023-02-23,3287.48,3307.44,3275.36,262324304.0
2023-02-24,3267.16,3288.39,3253.97,234206304.0
2023-02-27,3258.03,3276.58,3251.72,242855344.0
2023-02-28,3279.61,3280.42,3246.14,251625024.0
2023-03-01,3312.35,3315.16,3272.04,318398720.0
2023-03-02,3310.65,3320.74,3306.46,328520000.0
2023-03-03,3328.39,3330.6,3302.62,343996928.0
2023-03-06,3322.03,3333.06,3308.73,340530432.0
2023-03-07,3285.1,3342.86,3284.41,389957952.0
2023-03-08,3283.25,3283.25,3263.69,260443552.0
2023-03-09,3276.09,3289.06,3260.0,264021856.0
2023-03-10,3230.08,3262.15,3229.5,281135424.0
2023-03-13,3268.7,3268.7,3228.12,294928096.0
2023-03-14,3245.31,3262.0,3216.99,319906048.0
2023-03-15,3263.31,3273.12,3256.86,305168800.0
2023-03-16,3226.89,3257.43,3224.72,327389632.0
2023-03-17,3250.55,3279.92,3240.16,343001024.0
2023-03-20,3234.91,3267.99,3231.65,392517376.0
2023-03-21,3255.65,3256.0,3237.89,301810784.0
2023-03-22,3265.75,3279.39,3255.74,290840448.0
2023-03-23,3286.65,3286.65,3252.99,306118400.0
2023-03-24,3265.65,3282.74,3260.84,324513344.0
2023-03-27,3251.4,3261.82,3229.7,337861216.0
2023-03-28,3245.38,3264.1,3241.74,295682656.0
2023-03-29,3240.06,3254.56,3229.58,296900512.0
2023-03-30,3261.25,3263.74,3220.98,299898304.0
2023-03-31,3272.86,3278.42,3260.04,283613760.0
2023-04-03,3296.4,3299.73,3276.42,357676768.0
2023-04-04,3312.56,3312.56,3290.99,385871616.0
2023-04-06,3312.63,3314.53,3296.06,327155424.0
2023-04-07,3327.65,3328.85,3308.06,283032256.0
2023-04-10,3315.36,3332.72,3309.92,340819840.0
2023-04-11,3313.57,3317.45,3298.25,320566048.0
2023-04-12,3327.18,3330.71,3315.4,343025312.0
2023-04-13,3318.36,3334.47,3309.25,347862112.0
2023-04-14,3338.15,3340.08,3316.81,338299264.0
2023-04-17,3385.61,3385.61,3336.39,402809920.0
2023-04-18,3393.33,3396.17,3375.78,348399488.0
2023-04-19,3370.13,3394.96,3364.64,346123456.0
2023-04-20,3367.03,3371.37,3344.02,350354976.0
2023-04-21,3301.26,3367.61,3301.26,387395104.0
2023-04-24,3275.41,3303.09,3264.93,354255616.0
2023-04-25,3264.87,3288.57,3229.45,380895744.0
2023-04-26,3264.1,3277.98,3239.99,357917856.0
2023-04-27,3285.88,3299.3,3253.11,341590528.0
2023-04-28,3323.27,3324.88,3283.12,401554784.0
2023-05-04,3350.46,3352.75,3302.03,483364928.0
2023-05-05,3334.5,3364.14,3321.19,436504480.0
2023-05-08,3395.0,3400.18,3340.99,534103648.0
2023-05-09,3357.67,3418.95,3356.12,573013312.0
2023-05-10,3319.15,3349.72,3305.25,451739744.0
2023-05-11,3309.55,3333.25,3307.29,354258272.0
2023-05-12,3272.36,3319.13,3271.43,347314976.0
2023-05-15,3310.74,3310.74,3235.87,388045888.0
2023-05-16,3290.99,3317.9,3282.49,322479424.0
2023-05-17,3284.23,3298.52,3269.89,285744064.0
2023-05-18,3297.32,3313.86,3284.17,309967488.0
2023-05-19,3283.54,3302.34,3268.22,285404064.0
2023-05-22,3296.47,3308.53,3276.54,273889984.0
2023-05-23,3246.24,3298.23,3246.24,275279072.0
2023-05-24,3204.75,3237.7,3204.38,288720256.0
2023-05-25,3201.26,3207.02,3168.57,283588928.0
2023-05-26,3212.5,3220.77,3179.82,261700480.0
2023-05-29,3221.45,3230.97,3208.96,297389472.0
2023-05-30,3224.21,3230.63,3186.63,303532448.0
2023-05-31,3204.56,3216.36,3190.27,294573344.0
2023-06-01,3204.63,3225.09,3189.52,312330752.0
2023-06-02,3230.07,3233.99,3211.74,294667104.0
2023-06-05,3232.44,3244.18,3221.63,278060192.0
2023-06-06,3195.34,3247.35,3189.27,308285888.0
2023-06-07,3197.76,3210.33,3188.01,258063392.0
2023-06-08,3213.59,3225.53,3180.54,293530752.0
2023-06-09,3231.41,3231.41,3206.1,314155488.0
2023-06-12,3228.83,3239.44,3210.71,313784448.0
2023-06-13,3233.67,3235.09,3215.5,280628448.0
2023-06-14,3228.99,3248.46,3226.77,303537248.0
2023-06-15,3252.98,3252.98,3229.15,313255744.0
2023-06-16,3273.33,3276.55,3255.5,326281856.0
2023-06-19,3255.81,3271.16,3251.78,327753056.0
2023-06-20,3240.36,3252.84,3237.79,298260608.0
2023-06-21,3197.9,3236.36,3197.9,294377376.0
2023-06-26,3150.62,3181.08,3144.25,308129824.0
2023-06-27,3189.44,3194.41,3148.27,287604320.0
2023-06-28,3189.38,3192.66,3157.12,276231936.0
2023-06-29,3182.38,3196.5,3179.53,250340080.0
2023-06-30,3202.06,3212.99,3177.99,265379872.0
2023-07-03,3243.98,3246.86,3209.16,312371392.0
2023-07-04,3245.35,3246.96,3233.99,279248736.0
2023-07-05,3222.95,3241.84,3218.6,264016432.0
2023-07-06,3205.57,3229.48,3199.72,246119040.0
2023-07-07,3196.61,3212.05,3189.21,255688464.0
2023-07-10,3203.7,3216.53,3192.66,236560368.0
2023-07-11,3221.37,3221.68,3200.38,227600464.0
2023-07-12,3196.13,3224.33,3193.44,271423392.0
2023-07-13,3236.48,3238.47,3202.7,276620512.0
2023-07-14,3237.7,3248.38,3234.0,273327488.0
2023-07-17,3209.63,3219.02,3195.89,250208384.0
2023-07-18,3197.82,3210.25,3190.0,235030256.0
2023-07-19,3198.84,3204.36,3181.56,217355856.0
2023-07-20,3169.52,3209.06,3165.67,238932896.0
2023-07-21,3167.75,3185.64,3157.33,225331360.0
2023-07-24,3164.16,3178.73,3151.13,216595216.0
2023-07-25,3231.52,3231.75,3201.46,348617728.0
2023-07-26,3223.03,3229.89,3212.88,317206048.0
2023-07-27,3216.67,3245.6,3210.47,327118880.0
2023-07-28,3275.93,3280.28,3200.99,411068448.0
2023-07-31,3291.04,3322.13,3281.01,459031008.0
2023-08-01,3290.95,3305.34,3279.57,459890848.0
2023-08-02,3261.69,3290.82,3252.3,405341504.0
2023-08-03,3280.46,3280.86,3247.27,384691328.0
2023-08-04,3288.08,3315.05,3281.73,470927712.0
2023-08-07,3268.83,3276.78,3258.54,360341472.0
2023-08-08,3260.62,3274.52,3246.67,316520736.0
2023-08-09,3244.49,3257.08,3240.29,271218528.0
2023-08-10,3254.56,3257.03,3234.12,287412128.0
2023-08-11,3189.25,3254.48,3189.25,330137760.0
2023-08-14,3178.43,3180.51,3141.66,299840320.0
2023-08-15,3176.18,3186.23,3147.35,273251936.0
2023-08-16,3150.13,3176.63,3149.72,281728288.0
2023-08-17,3163.74,3167.45,3123.25,294692576.0
2023-08-18,3131.95,3179.12,3131.95,294390336.0
2023-08-21,3092.98,3134.96,3092.98,265753424.0
2023-08-22,3120.33,3126.78,3074.53,309316320.0
2023-08-23,3078.4,3116.38,3077.61,272244128.0
2023-08-24,3082.24,3106.18,3072.95,300024640.0
2023-08-25,3064.07,3085.05,3053.04,293347680.0
2023-08-28,3098.64,3219.04,3089.12,485607776.0
2023-08-29,3135.89,3145.76,3090.44,398875776.0
2023-08-30,3137.14,3153.69,3126.9,347511872.0
2023-08-31,3119.88,3139.98,3113.95,313448256.0
2023-09-01,3133.25,3143.85,3123.19,292310976.0
2023-09-04,3177.06,3177.06,3143.38,366391136.0
2023-09-05,3154.37,3169.74,3150.08,294061856.0
2023-09-06,3158.08,3162.15,3136.9,267002224.0
2023-09-07,3122.35,3152.27,3120.82,269264736.0
2023-09-08,3116.72,3126.04,3104.67,228125056.0
2023-09-11,3142.78,3155.1,3113.82,290442912.0
2023-09-12,3137.06,3147.51,3134.32,234672048.0
2023-09-13,3123.07,3143.76,3106.97,249701040.0
2023-09-14,3126.55,3135.03,3111.86,263990144.0
2023-09-15,3117.74,3141.96,3107.45,292026368.0
2023-09-18,3125.93,3128.7,3098.5,259444256.0
2023-09-19,3124.96,3131.13,3113.53,253652768.0
2023-09-20,3108.57,3122.13,3108.16,228124464.0
2023-09-21,3084.7,3113.49,3084.7,228659104.0
2023-09-22,3132.43,3132.56,3078.8,285978336.0
2023-09-25,3115.61,3131.21,3112.15,258071888.0
2023-09-26,3102.27,3120.29,3102.27,222644320.0
2023-09-27,3107.32,3125.45,3103.84,240495824.0
2023-09-28,3110.48,3121.84,3105.94,236329984.0
2023-10-09,3096.92,3103.36,3072.64,264422208.0
2023-10-10,3075.24,3109.98,3073.19,255327376.0
2023-10-11,3078.96,3095.66,3071.94,259918688.0
2023-10-12,3107.9,3109.99,3092.18,274828000.0
2023-10-13,3088.1,3094.92,3080.55,255085232.0
2023-10-16,3073.81,3091.13,3063.69,263882368.0
2023-10-17,3083.5,3084.07,3064.89,259019584.0
2023-10-18,3058.71,3076.58,3057.06,268647168.0
2023-10-19,3005.39,3043.2,3004.77,304038912.0
2023-10-20,2983.06,3006.27,2977.17,267113600.0
2023-10-23,2939.29,2973.66,2923.51,278904128.0
2023-10-24,2962.24,2964.76,2929.09,310985376.0
2023-10-25,2974.11,2993.3,2972.42,332392000.0
2023-10-26,2988.3,2990.33,2956.01,291814496.0
2023-10-27,3017.78,3029.21,2974.88,321803712.0
2023-10-30,3021.55,3028.26,3002.35,360604224.0
2023-10-31,3018.77,3023.0,3006.61,319859968.0
2023-11-01,3023.08,3038.33,3013.93,280110432.0
2023-11-02,3009.41,3038.64,3009.12,268794592.0
2023-11-03,3030.8,3040.98,3012.47,268486336.0
2023-11-06,3058.41,3058.99,3037.69,372949632.0
2023-11-07,3057.27,3064.58,3042.47,326853440.0
2023-11-08,3052.37,3062.99,3037.29,335677824.0
2023-11-09,3053.28,3063.47,3045.83,315621760.0
2023-11-10,3038.97,3044.0,3027.09,285546496.0
2023-11-13,3046.53,3048.62,3028.17,290430592.0
2023-11-14,3056.07,3059.53,3044.43,294844736.0
2023-11-15,3072.83,3080.13,3064.35,304250112.0
2023-11-16,3050.93,3071.45,3050.93,271079456.0
2023-11-17,3054.37,3055.86,3033.75,267606400.0
2023-11-20,3068.32,3072.51,3043.51,287556992.0
2023-11-21,3067.93,3089.77,3063.34,330733088.0
2023-11-22,3043.61,3067.96,3043.61,289056480.0
2023-11-23,3061.86,3062.87,3034.3,276592064.0
2023-11-24,3040.97,3060.33,3037.2,287788416.0
2023-11-27,3031.7,3038.36,3015.01,310517856.0
2023-11-28,3038.55,3039.69,3020.23,268920736.0
2023-11-29,3021.69,3038.98,3017.66,277956448.0
2023-11-30,3029.67,3030.91,3013.77,282945344.0
2023-12-01,3031.64,3035.76,3010.23,286089696.0
2023-12-04,3022.91,3038.98,3022.35,288162048.0
2023-12-05,2972.3,3017.01,2972.3,293943264.0
2023-12-06,2968.93,2985.31,2959.6,294104192.0
2023-12-07,2966.21,2976.01,2949.14,296243680.0
2023-12-08,2969.56,2980.83,2962.33,369138720.0
2023-12-11,2991.44,2995.67,2930.42,360216352.0
2023-12-12,3003.44,3003.75,2980.45,287638752.0
2023-12-13,2968.76,2997.34,2968.76,282754112.0
2023-12-14,2958.99,2986.18,2958.07,271457664.0
2023-12-15,2942.56,2976.31,2940.03,289327648.0
2023-12-18,2930.8,2951.15,2924.33,293087008.0
2023-12-19,2932.39,2940.5,2914.13,265926976.0
2023-12-20,2902.11,2937.1,2902.04,265562448.0
2023-12-21,2918.71,2924.26,2882.02,282541824.0
2023-12-22,2914.78,2935.7,2906.51,296628352.0
2023-12-25,2918.81,2920.63,2903.99,229814176.0
2023-12-26,2898.88,2917.97,2892.84,228140848.0
2023-12-27,2914.61,2917.96,2890.17,247900880.0
2023-12-28,2954.7,2961.65,2909.39,339213120.0
2023-12-29,2974.93,2975.03,2950.02,290672672.0
2024-01-02,2962.28,2976.27,2962.28,304141792.0
2024-01-03,2967.25,2971.28,2953.29,285455936.0
2024-01-04,2954.35,2966.68,2936.63,264980928.0
2024-01-05,2929.18,2967.97,2916.72,301040224.0
2024-01-08,2887.54,2924.46,2887.54,270275040.0
2024-01-09,2893.25,2900.73,2878.41,262955968.0
2024-01-10,2877.7,2903.16,2870.42,244046528.0
2024-01-11,2886.65,2896.18,2867.72,267050768.0
2024-01-12,2881.98,2904.17,2878.88,261602928.0
2024-01-15,2886.29,2904.46,2869.22,244611232.0
2024-01-16,2893.99,2896.68,2861.13,286286720.0
2024-01-17,2833.62,2887.49,2833.62,261251312.0
2024-01-18,2845.78,2849.26,2760.98,390396864.0
2024-01-19,2832.28,2849.88,2822.84,266664384.0
2024-01-22,2756.34,2828.32,2735.37,350165760.0
2024-01-23,2770.98,2784.84,2724.16,308749408.0
2024-01-24,2820.77,2823.7,2743.4,369070592.0
2024-01-25,2906.11,2906.79,2821.71,442009056.0
2024-01-26,2910.22,2924.31,2890.48,421109088.0
2024-01-29,2883.36,2923.9,2883.33,410581312.0
2024-01-30,2830.53,2881.35,2829.25,335661216.0
2024-01-31,2788.55,2834.01,2782.59,377103968.0
2024-02-01,2770.74,2805.01,2752.78,352889184.0
2024-02-02,2730.15,2791.68,2666.33,426230208.0
2024-02-05,2702.19,2739.74,2635.09,478990304.0
2024-02-06,2789.49,2802.93,2669.67,502849312.0
2024-02-07,2829.7,2829.7,2770.53,547117440.0
2024-02-08,2865.9,2867.47,2827.9,531108896.0
2024-02-19,2910.54,2910.54,2867.71,458967712.0
2024-02-20,2922.73,2927.31,2887.47,350138720.0
2024-02-21,2950.96,2994.61,2898.05,444245472.0
2024-02-22,2988.36,2988.36,2944.5,354132544.0
2024-02-23,3004.88,3009.14,2979.97,380083264.0
2024-02-26,2977.02,3009.48,2967.06,409026560.0
2024-02-27,3015.48,3015.48,2961.15,372984672.0
2024-02-28,2957.85,3031.49,2957.85,544109120.0
2024-02-29,3015.17,3015.17,2943.62,409696384.0
2024-03-01,3027.02,3032.23,3003.76,379132192.0
2024-03-04,3039.31,3040.34,3007.68,387760000.0
2024-03-05,3047.79,3052.54,3022.18,383509952.0
2024-03-06,3039.93,3060.56,3034.35,340982752.0
2024-03-07,3027.4,3063.69,3023.12,377154400.0
2024-03-08,3046.02,3049.19,3016.9,319204384.0
2024-03-11,3068.46,3068.46,3035.45,361608832.0
2024-03-12,3055.94,3075.13,3044.86,415743904.0
2024-03-13,3043.83,3061.95,3031.9,365047456.0
2024-03-14,3038.23,3060.0,3020.64,364072288.0
2024-03-15,3054.64,3056.45,3023.22,360268448.0
2024-03-18,3084.93,3085.31,3055.92,406653504.0
2024-03-19,3062.76,3090.05,3062.63,384123680.0
2024-03-20,3079.69,3081.75,3056.65,349187744.0
2024-03-21,3077.11,3090.05,3069.27,366877952.0
2024-03-22,3048.03,3073.21,3027.76,394740480.0
2024-03-25,3026.31,3065.26,3026.31,387485376.0
2024-03-26,3031.48,3036.49,3006.26,345928800.0
2024-03-27,2993.14,3030.45,2993.14,343198016.0
2024-03-28,3010.66,3033.37,2984.12,353200032.0
2024-03-29,3041.17,3041.3,3008.17,334822784.0
2024-04-01,3077.38,3078.49,3049.02,375393632.0
2024-04-02,3074.96,3085.54,3063.98,367304256.0
2024-04-03,3069.3,3079.02,3057.4,363211392.0
2024-04-08,3047.05,3077.35,3045.47,402936736.0
2024-04-09,3048.54,3051.59,3033.21,333489952.0
2024-04-10,3027.33,3049.61,3013.59,348991712.0
2024-04-11,3034.25,3050.34,3009.9,340894400.0
2024-04-12,3019.47,3043.56,3014.83,334229760.0
2024-04-15,3057.38,3066.94,2995.54,461239232.0
2024-04-16,3007.07,3052.43,3005.34,448070464.0
2024-04-17,3071.38,3071.38,3002.06,413358368.0
2024-04-18,3074.22,3102.55,3057.76,416321344.0
2024-04-19,3065.26,3080.32,3055.06,375543840.0
2024-04-22,3044.6,3078.42,3042.54,357216384.0
2024-04-23,3021.98,3044.94,3016.52,325595136.0
2024-04-24,3044.82,3045.64,3019.12,305264096.0
2024-04-25,3052.9,3060.26,3034.65,292280160.0
2024-04-26,3088.64,3092.43,3054.98,439382560.0
2024-04-29,3113.04,3119.69,3080.59,506925440.0
2024-04-30,3104.82,3123.29,3104.29,440213216.0
2024-05-06,3140.72,3142.38,3126.77,450656896.0
2024-05-07,3147.74,3151.22,3133.69,379102560.0
2024-05-08,3128.48,3144.99,3126.17,334000320.0
2024-05-09,3154.32,3158.46,3128.16,360881472.0
2024-05-10,3154.55,3163.14,3137.15,384287488.0
2024-05-13,3148.02,3157.37,3126.17,397030560.0
2024-05-14,3145.77,3155.81,3137.61,343526208.0
2024-05-15,3119.9,3142.97,3117.93,321027968.0
2024-05-16,3122.4,3137.88,3116.16,367417376.0
2024-05-17,3154.03,3154.03,3116.78,383915232.0
2024-05-20,3171.15,3174.27,3155.99,426867264.0
2024-05-21,3157.97,3165.22,3148.34,335783584.0
2024-05-22,3158.54,3166.92,3152.46,354098080.0
2024-05-23,3116.39,3150.63,3110.28,353943712.0
2024-05-24,3088.87,3130.42,3087.79,306532288.0
2024-05-27,3124.04,3125.51,3091.99,319396768.0
2024-05-28,3109.57,3130.31,3106.36,310066976.0
2024-05-29,3111.02,3128.14,3100.98,289970336.0
2024-05-30,3091.68,3121.22,3085.38,302380768.0
2024-05-31,3086.81,3107.6,3086.81,276072832.0
2024-06-03,3078.49,3097.2,3061.28,357563360.0
